"date","accession","time","temp","pop","hour","minute","day"
"July 19 2018",16129018,09:33:00,27.06,"pop4",9,33,"July 19 2018"
"July 19 2018",16129019,09:34:00,25.39,"pop4",9,34,"July 19 2018"
"July 19 2018",16129020,09:34:00,28.83,"pop4",9,34,"July 19 2018"
"July 19 2018",16129021,09:35:00,25.17,"pop4",9,35,"July 19 2018"
"July 19 2018",16129022,10:17:00,36.89,"pop4",10,17,"July 19 2018"
"July 19 2018",16129023,10:17:00,30.72,"pop4",10,17,"July 19 2018"
"July 19 2018",16129024,10:18:00,34.72,"pop4",10,18,"July 19 2018"
"July 19 2018",16129025,10:21:00,30.28,"pop4",10,21,"July 19 2018"
"July 19 2018",16129026,10:21:00,29.17,"pop4",10,21,"July 19 2018"
"July 19 2018",16129027,10:22:00,31.44,"pop4",10,22,"July 19 2018"
"July 19 2018",16129029,10:23:00,31.5,"pop4",10,23,"July 19 2018"
"July 19 2018",16129030,10:23:00,33.17,"pop4",10,23,"July 19 2018"
"July 19 2018",16129033,10:23:00,31.44,"pop4",10,23,"July 19 2018"
"July 19 2018",16129034,10:24:00,32.44,"pop4",10,24,"July 19 2018"
"July 19 2018",16129035,10:24:00,30.67,"pop4",10,24,"July 19 2018"
"July 19 2018",16129037,10:24:00,29.33,"pop4",10,24,"July 19 2018"
"July 19 2018",16129038,10:24:00,28.5,"pop4",10,24,"July 19 2018"
"July 19 2018",16129040,10:25:00,34.06,"pop4",10,25,"July 19 2018"
"July 19 2018",16129041,10:25:00,28.28,"pop4",10,25,"July 19 2018"
"July 19 2018",16129042,10:25:00,29,"pop4",10,25,"July 19 2018"
"July 19 2018",16129043,10:25:00,28.72,"pop4",10,25,"July 19 2018"
"July 19 2018",16129044,10:27:00,29.5,"pop4",10,27,"July 19 2018"
"July 19 2018",16129045,10:27:00,33.94,"pop4",10,27,"July 19 2018"
"July 19 2018",16129046,10:28:00,28.44,"pop4",10,28,"July 19 2018"
"July 19 2018",16129047,10:28:00,32.22,"pop4",10,28,"July 19 2018"
"July 19 2018",16129048,10:40:00,31.11,"pop4",10,40,"July 19 2018"
"July 19 2018",16129049,10:40:00,26.78,"pop4",10,40,"July 19 2018"
"July 19 2018",16129050,10:40:00,29,"pop4",10,40,"July 19 2018"
"July 19 2018",16129051,10:41:00,30.72,"pop4",10,41,"July 19 2018"
"July 19 2018",16129052,10:41:00,34.61,"pop4",10,41,"July 19 2018"
"July 19 2018",16129054,10:42:00,32.11,"pop4",10,42,"July 19 2018"
"July 19 2018",16129055,10:42:00,33.22,"pop4",10,42,"July 19 2018"
"July 19 2018",16129056,10:42:00,32.44,"pop4",10,42,"July 19 2018"
"July 19 2018",16129057,10:42:00,31.78,"pop4",10,42,"July 19 2018"
"July 19 2018",16129058,10:42:00,35.11,"pop4",10,42,"July 19 2018"
"July 19 2018",16129059,10:43:00,34.56,"pop4",10,43,"July 19 2018"
"July 19 2018",16129061,10:43:00,29.28,"pop4",10,43,"July 19 2018"
"July 19 2018",16129062,10:44:00,29.67,"pop4",10,44,"July 19 2018"
"July 19 2018",16129063,10:44:00,30.11,"pop4",10,44,"July 19 2018"
"July 19 2018",16129064,10:44:00,33.61,"pop4",10,44,"July 19 2018"
"July 19 2018",16129066,10:45:00,34.06,"pop4",10,45,"July 19 2018"
"July 19 2018",16129067,10:45:00,32.83,"pop4",10,45,"July 19 2018"
"July 19 2018",16129068,10:46:00,31.28,"pop4",10,46,"July 19 2018"
"July 19 2018",16129069,10:46:00,37.5,"pop4",10,46,"July 19 2018"
"July 19 2018",16129070,10:47:00,29.78,"pop4",10,47,"July 19 2018"
"July 19 2018",16129071,10:47:00,32.17,"pop4",10,47,"July 19 2018"
"July 19 2018",16129072,10:47:00,31.22,"pop4",10,47,"July 19 2018"
"July 19 2018",16129073,10:48:00,34.83,"pop4",10,48,"July 19 2018"
"July 19 2018",16129074,10:48:00,28.61,"pop4",10,48,"July 19 2018"
"July 19 2018",16129075,10:48:00,28.94,"pop4",10,48,"July 19 2018"
"July 19 2018",16113001,10:22:00,27.06,"pop5",10,22,"July 19 2018"
"July 19 2018",16113002,10:22:00,29.39,"pop5",10,22,"July 19 2018"
"July 19 2018",16113003,10:23:00,26.44,"pop5",10,23,"July 19 2018"
"July 19 2018",16113004,10:23:00,27.72,"pop5",10,23,"July 19 2018"
